# X Y Z i
284234.50 5036242.40 -6.00 0.000043
284254.50 5036242.40 -6.00 0.001649
284274.50 5036242.40 -6.00 0.001209
284294.50 5036242.40 -6.00 0.000952
284314.50 5036242.40 -6.00 0.002195
284334.50 5036242.40 -6.00 0.001896
284214.50 5036262.40 -6.00 0.001183
284234.50 5036262.40 -6.00 0.001178
284254.50 5036262.40 -6.00 0.001209
284274.50 5036262.40 -6.00 0.000097
284294.50 5036262.40 -6.00 0.001398
284314.50 5036262.40 -6.00 0.001771
284334.50 5036262.40 -6.00 0.001822
284214.50 5036282.40 -6.00 0.000782
284234.50 5036282.40 -6.00 0.000009
284254.50 5036282.40 -6.00 0.001148
284274.50 5036282.40 -6.00 0.001646
284294.50 5036282.40 -6.00 0.001769
284314.50 5036282.40 -6.00 0.002453
284334.50 5036282.40 -6.00 0.002444
284214.50 5036302.40 -6.00 0.001526
284234.50 5036302.40 -6.00 0.001581
284254.50 5036302.40 -6.00 0.001617
284274.50 5036302.40 -6.00 0.001817
284294.50 5036302.40 -6.00 0.001774
284314.50 5036302.40 -6.00 0.001805
284334.50 5036302.40 -6.00 0.001821
284214.50 5036322.40 -6.00 0.001573
284234.50 5036322.40 -6.00 0.001893
284254.50 5036322.40 -6.00 0.001876
284274.50 5036322.40 -6.00 0.001836
284294.50 5036322.40 -6.00 0.001807
284314.50 5036322.40 -6.00 0.001796
284334.50 5036322.40 -6.00 0.001791
284214.50 5036342.40 -6.00 0.001854
284234.50 5036342.40 -6.00 0.001960
284254.50 5036342.40 -6.00 0.001991
284274.50 5036342.40 -6.00 0.001873
284294.50 5036342.40 -6.00 0.001815
284314.50 5036342.40 -6.00 0.001792
284334.50 5036342.40 -6.00 0.001779
284214.50 5036142.40 -2.00 0.000699
284234.50 5036142.40 -2.00 0.001434
284254.50 5036142.40 -2.00 0.001744
284274.50 5036142.40 -2.00 0.001997
284294.50 5036142.40 -2.00 0.001308
284314.50 5036142.40 -2.00 0.000000
284334.50 5036142.40 -2.00 0.001389
284214.50 5036162.40 -2.00 0.000767
284234.50 5036162.40 -2.00 0.001920
284254.50 5036162.40 -2.00 0.002174
284274.50 5036162.40 -2.00 0.002514
284294.50 5036162.40 -2.00 0.003200
284314.50 5036162.40 -2.00 0.002902
284334.50 5036162.40 -2.00 0.002049
284214.50 5036182.40 -2.00 0.001571
284234.50 5036182.40 -2.00 0.002532
284254.50 5036182.40 -2.00 0.001978
284274.50 5036182.40 -2.00 0.002038
284294.50 5036182.40 -2.00 0.002127
284314.50 5036182.40 -2.00 0.002246
284334.50 5036182.40 -2.00 0.002172
284214.50 5036202.40 -2.00 0.001305
284234.50 5036202.40 -2.00 0.001165
284254.50 5036202.40 -2.00 0.001268
284274.50 5036202.40 -2.00 0.002295
284294.50 5036202.40 -2.00 0.002148
284314.50 5036202.40 -2.00 0.001985
284334.50 5036202.40 -2.00 0.002110
284214.50 5036222.40 -2.00 0.000344
284234.50 5036222.40 -2.00 0.000001
284254.50 5036222.40 -2.00 0.000370
284274.50 5036222.40 -2.00 0.002161
284294.50 5036222.40 -2.00 0.002560
284314.50 5036222.40 -2.00 0.001916
284334.50 5036222.40 -2.00 0.002217
284214.50 5036242.40 -2.00 0.000000
284234.50 5036242.40 -2.00 0.000042
284254.50 5036242.40 -2.00 0.001640
284274.50 5036242.40 -2.00 0.001208
284294.50 5036242.40 -2.00 0.000934
284314.50 5036242.40 -2.00 0.002213
284334.50 5036242.40 -2.00 0.001906
284214.50 5036262.40 -2.00 0.001178
284234.50 5036262.40 -2.00 0.001175
284254.50 5036262.40 -2.00 0.001208
284274.50 5036262.40 -2.00 0.000096
284294.50 5036262.40 -2.00 0.001396
284314.50 5036262.40 -2.00 0.001772
284334.50 5036262.40 -2.00 0.001825
284214.50 5036282.40 -2.00 0.000770
284234.50 5036282.40 -2.00 0.000004
284254.50 5036282.40 -2.00 0.001145
284274.50 5036282.40 -2.00 0.001647
284294.50 5036282.40 -2.00 0.001774
284314.50 5036282.40 -2.00 0.002468
284334.50 5036282.40 -2.00 0.002445
284214.50 5036302.40 -2.00 0.001527
284234.50 5036302.40 -2.00 0.001581
284254.50 5036302.40 -2.00 0.001618
284274.50 5036302.40 -2.00 0.001816
284294.50 5036302.40 -2.00 0.001775
284314.50 5036302.40 -2.00 0.001805
284334.50 5036302.40 -2.00 0.001821
284214.50 5036322.40 -2.00 0.001573
284234.50 5036322.40 -2.00 0.001894
284254.50 5036322.40 -2.00 0.001877
284274.50 5036322.40 -2.00 0.001836
284294.50 5036322.40 -2.00 0.001808
284314.50 5036322.40 -2.00 0.001796
284334.50 5036322.40 -2.00 0.001791
284214.50 5036342.40 -2.00 0.001856
284234.50 5036342.40 -2.00 0.001962
284254.50 5036342.40 -2.00 0.001994
284274.50 5036342.40 -2.00 0.001874
284294.50 5036342.40 -2.00 0.001815
284314.50 5036342.40 -2.00 0.001792
284334.50 5036342.40 -2.00 0.001779
